Observation id                                                                    	 Observation date   	 Description	 Observation type	 Source                                                                                      	 Time offset (s)	 Coding duration	 Media duration (s)	 FPS (frame/s)	 Subject         	 Observation duration by subject by observation	 Behavior           	 Behavioral category	 Behavior type	 Start (s)	 Stop (s)	 Duration (s)	 Media file name                                                                   	 Image index start	 Image index stop	 Image file path start	 Image file path stop	 Comment start	 Comment stop
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	 2026-01-15 20:27:36	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	             0.0	         238.634	            303.366	       303.366	 No focal subject	                                         51.066	 Unsupported Rearing	 Not defined        	 STATE        	   269.667	  270.867	        1.200	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	              8090	 8126            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	 2026-01-15 20:27:36	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	             0.0	         238.634	            303.366	       303.366	 No focal subject	                                         51.066	 Unsupported Rearing	 Not defined        	 STATE        	   273.233	  273.867	        0.634	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-20-54_A1CX4.mp4	              8197	 8216            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	    28.000	   28.800	        0.800	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	               840	 864             	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	    51.033	   52.767	        1.734	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              1531	 1584            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	    66.700	   68.133	        1.433	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2001	 2044            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	    78.667	   80.033	        1.366	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2360	 2401            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	    85.633	   86.000	        0.367	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2569	 2580            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	    90.533	   90.867	        0.334	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2716	 2726            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	    93.767	   94.767	        1.000	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2813	 2843            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	    96.167	   96.833	        0.666	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2885	 2905            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	    98.100	   98.833	        0.733	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              2943	 2965            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	   133.467	  134.000	        0.533	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4004	 4020            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   135.467	  135.833	        0.366	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4064	 4075            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	   140.167	  140.500	        0.333	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4205	 4215            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	   144.133	  145.367	        1.234	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4324	 4361            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   150.267	  150.600	        0.333	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4508	 4518            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   155.467	  156.933	        1.466	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4664	 4708            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   157.933	  159.233	        1.300	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4738	 4777            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   160.733	  162.700	        1.967	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4822	 4881            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   163.400	  163.900	        0.500	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4902	 4917            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   165.900	  167.233	        1.333	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              4977	 5017            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Supported Rearing  	 General activity   	 STATE        	   169.900	  173.467	        3.567	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              5098	 5205            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   175.733	  177.167	        1.434	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              5272	 5316            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	 2026-01-15 20:27:37	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	             0.0	         248.933	            306.166	       306.166	 No focal subject	                                         43.331	 Unsupported Rearing	 Not defined        	 STATE        	   179.700	  180.700	        1.000	 F:\Mestrado\comportamentos\Basal\merged\trb\1_LEVA_2_2024-06-07 14-44-18_A2CX4.mp4	              5391	 5421            	                      	                     	              	 
